276:	1.896575675346E-03
277:	1.899219001643E-03
278:	1.901853363961E-03
279:	1.904480508529E-03
280:	1.907101366669E-03
281:	1.909720245749E-03
282:	1.912336796522E-03
283:	1.914945314638E-03
284:	1.917541027069E-03
285:	1.920119277202E-03
286:	1.922675059177E-03
287:	1.925208256580E-03
288:	1.927719218656E-03
289:	1.930209458806E-03
290:	1.932678860612E-03
291:	1.935127307661E-03
292:	1.937554916367E-03
293:	1.939962618053E-03
294:	1.942351460457E-03
295:	1.944722607732E-03
296:	1.947074197233E-03
297:	1.949404715560E-03
298:	1.951711485162E-03
299:	1.953993225470E-03
300:	1.956248655915E-03
301:	1.958476845175E-03
302:	1.960675930604E-03
303:	1.962844748050E-03
304:	1.964983530343E-03
305:	1.967090414837E-03
306:	1.969163073227E-03
307:	1.971199642867E-03
308:	1.973196165636E-03
309:	1.975150778890E-03
310:	1.977056963369E-03
311:	1.978912157938E-03
312:	1.980709144846E-03
313:	1.982444664463E-03
314:	1.984112430364E-03
315:	1.985708251595E-03
316:	1.987229334190E-03
317:	1.988671720028E-03
318:	1.990035874769E-03
319:	1.991318538785E-03
320:	1.992522971705E-03
321:	1.993647776544E-03
322:	1.994696678594E-03
323:	1.995670842007E-03
324:	1.996572827920E-03
325:	1.997406128794E-03
326:	1.998170511797E-03
327:	1.998870633543E-03
328:	1.999506959692E-03
329:	2.000082982704E-03
330:	2.000599401072E-03
331:	2.001058310270E-03
332:	2.001463202760E-03
333:	2.001814544201E-03
334:	2.002115128562E-03
335:	2.002366818488E-03
336:	2.002571010962E-03
337:	2.002730732784E-03
338:	2.002846915275E-03
339:	2.002923050895E-03
340:	2.002962864935E-03
341:	2.002992201596E-03
342:	2.003014553338E-03
343:	2.003012923524E-03
344:	2.002984052524E-03
345:	2.002930035815E-03
346:	2.002852037549E-03
347:	2.002750756219E-03
348:	2.002628985792E-03
349:	2.002488356084E-03
350:	2.002330496907E-03
351:	2.002158435062E-03
352:	2.001974033192E-03
353:	2.001778688282E-03
354:	2.001574961469E-03
355:	2.001364249736E-03
356:	2.001148182899E-03
357:	2.000929089263E-03
358:	2.000708365813E-03
359:	2.000487176701E-03
360:	2.000267151743E-03
361:	2.000048523769E-03
362:	1.999832922593E-03
363:	1.999620581046E-03
364:	1.999411499128E-03
365:	1.999207306653E-03
366:	1.999006606638E-03
367:	1.998810796067E-03
368:	1.998619176447E-03
369:	1.998431514949E-03
370:	1.998247811571E-03
371:	1.998068066314E-03
372:	1.997891813517E-03
373:	1.997718354687E-03
374:	1.997547689825E-03
375:	1.997380051762E-03
376:	1.997214509174E-03
377:	1.997051294893E-03
378:	1.996889477596E-03
379:	1.996728824452E-03
380:	1.996569335461E-03
381:	1.996410777792E-03
382:	1.996253617108E-03
383:	1.996097620577E-03
384:	1.995940925553E-03
385:	1.995783532038E-03
386:	1.995624275878E-03
387:	1.995462691411E-03
388:	1.995298312977E-03
389:	1.995130674914E-03
390:	1.994960475713E-03
391:	1.994787249714E-03
392:	1.994612161070E-03
393:	1.994435442612E-03
394:	1.994258724153E-03
395:	1.994082704186E-03
396:	1.993907848373E-03
397:	1.993736950681E-03
398:	1.993570709601E-03
399:	1.993411220610E-03
400:	1.993261277676E-03
401:	1.993122044951E-03
402:	1.993004465476E-03
403:	1.992917386815E-03
404:	1.992853824049E-03
405:	1.992814242840E-03
406:	1.992800738662E-03
407:	1.992820762098E-03
408:	1.992889447138E-03
409:	1.993000041693E-03
410:	1.993151148781E-03
411:	1.993343932554E-03
412:	1.993580022827E-03
413:	1.993860816583E-03
414:	1.994187943637E-03
415:	1.994563499466E-03
416:	1.994987949729E-03
417:	1.995462924242E-03
418:	1.995989587158E-03
419:	1.996570266783E-03
420:	1.997214043513E-03
421:	1.997916959226E-03
422:	1.998678082600E-03
423:	1.999495783821E-03
424:	2.000370528549E-03
425:	2.001301152632E-03
426:	2.002286724746E-03
427:	2.003327244893E-03
428:	2.004422713071E-03
429:	2.005571965128E-03
430:	2.006774768233E-03
431:	2.008030656725E-03
432:	2.009339863434E-03
433:	2.010701457039E-03
434:	2.012117533013E-03
435:	2.013594377786E-03
436:	2.015128498897E-03
437:	2.016716636717E-03
438:	2.018358325586E-03
439:	2.020051935688E-03
440:	2.021796535701E-03
441:	2.023590961471E-03
442:	2.025434514508E-03
443:	2.027326263487E-03
444:	2.029265742749E-03
445:	2.031252486631E-03
446:	2.033290453255E-03
447:	2.035379875451E-03
448:	2.037519123405E-03
449:	2.039707265794E-03
450:	2.041944768280E-03
451:	2.044232329354E-03
452:	2.046572277322E-03
453:	2.048968337476E-03
454:	2.051423769444E-03
455:	2.053938573226E-03
456:	2.056515077129E-03
457:	2.059156307951E-03
458:	2.061862964183E-03
459:	2.064637374133E-03
460:	2.067479304969E-03
461:	2.070386428386E-03
462:	2.073356183246E-03
463:	2.076386706904E-03
464:	2.079475205392E-03
465:	2.082619816065E-03
466:	2.085817512125E-03
467:	2.089065965265E-03
468:	2.092362614349E-03
469:	2.095704199746E-03
470:	2.099088858813E-03
471:	2.102513099089E-03
472:	2.105974592268E-03
473:	2.109470777214E-03
474:	2.112996298820E-03
475:	2.116547897458E-03
476:	2.120120450854E-03
477:	2.123709302396E-03
478:	2.127309562638E-03
479:	2.130918903276E-03
480:	2.134532202035E-03
481:	2.138147363439E-03
482:	2.141762292013E-03
483:	2.145372796804E-03
484:	2.148977946490E-03
485:	2.152574481443E-03
486:	2.156159840524E-03
487:	2.159731928259E-03
488:	2.163286786526E-03
489:	2.166822319850E-03
490:	2.170334104449E-03
491:	2.173817716539E-03
492:	2.177270129323E-03
493:	2.180685754865E-03
494:	2.184061566368E-03
495:	2.187391044572E-03
496:	2.190671861172E-03
497:	2.193899359554E-03
498:	2.197070047259E-03
499:	2.200181828812E-03
500:	2.203231910244E-03
501:	2.206218894571E-03
502:	2.209142316133E-03
503:	2.212001709267E-03
504:	2.214797539636E-03
505:	2.217530505732E-03
506:	2.220200840384E-03
507:	2.222810871899E-03
508:	2.225361298770E-03
509:	2.227853750810E-03
510:	2.230290556327E-03
511:	2.232671948150E-03
512:	2.235000720248E-03
513:	2.237278502434E-03
514:	2.239506458864E-03
515:	2.241686452180E-03
516:	2.243821043521E-03
517:	2.245910698548E-03
518:	2.247959375381E-03
519:	2.249966841191E-03
520:	2.251935657114E-03
521:	2.253867918625E-03
522:	2.255765022710E-03
523:	2.257629064843E-03
524:	2.259461674839E-03
525:	2.261263784021E-03
526:	2.263037487864E-03
527:	2.264784183353E-03
528:	2.266506198794E-03
529:	2.268203534186E-03
530:	2.269878750667E-03
531:	2.271532546729E-03
532:	2.273166785017E-03
533:	2.274782629684E-03
534:	2.276381710544E-03
535:	2.277964958921E-03
536:	2.279534004629E-03
537:	2.281090477481E-03
538:	2.282635774463E-03
539:	2.284170826897E-03
540:	2.285697264597E-03
541:	2.287217415869E-03
542:	2.288731280714E-03
543:	2.290241187438E-03
544:	2.291748067364E-03
545:	2.293253550306E-03
546:	2.294758334756E-03
547:	2.296263584867E-03
548:	2.297771163285E-03
549:	2.299281768501E-03
550:	2.300797030330E-03
551:	2.302317414433E-03
552:	2.303843852133E-03
553:	2.305377973244E-03
554:	2.306920010597E-03
555:	2.308470197022E-03
556:	2.310030395165E-03
557:	2.311599906534E-03
558:	2.313179429621E-03
559:	2.314769895747E-03
560:	2.316370373592E-03
561:	2.317982725799E-03
562:	2.319606021047E-03
563:	2.321240724996E-03
564:	2.322886837646E-03
565:	2.324545290321E-03
566:	2.326216083020E-03
567:	2.327899914235E-03
568:	2.329597948119E-03
569:	2.331310650334E-03
570:	2.333038719371E-03
571:	2.334782388061E-03
572:	2.336543519050E-03
573:	2.338322810829E-03
574:	2.340121893212E-03
575:	2.341940999031E-03
576:	2.343781059608E-03
577:	2.345644868910E-03
578:	2.347532426938E-03
579:	2.349445829168E-03
580:	2.351386472583E-03
581:	2.353356219828E-03
582:	2.355358330533E-03
583:	2.357394667342E-03
584:	2.359468722716E-03
585:	2.361585851759E-03
586:	2.363750012591E-03
587:	2.365967258811E-03
588:	2.368243411183E-03
589:	2.370582660660E-03
590:	2.372987801209E-03
591:	2.375455107540E-03
592:	2.377990866080E-03
593:	2.380598336458E-03
594:	2.383274259046E-03
595:	2.386033767834E-03
596:	2.388850087300E-03
597:	2.391703194007E-03
598:	2.394592156634E-03
599:	2.397516509518E-03
600:	2.400476485491E-03
601:	2.403472084552E-03
602:	2.406503539532E-03
603:	2.409570617601E-03
604:	2.412674017251E-03
605:	2.415813039988E-03
606:	2.418988384306E-03
607:	2.422198653221E-03
608:	2.425445476547E-03
609:	2.428727457300E-03
610:	2.432045293972E-03
611:	2.435398288071E-03
612:	2.438786905259E-03
613:	2.442210679874E-03
614:	2.445669379085E-03
615:	2.449163002893E-03
616:	2.452691318467E-03
617:	2.456254092976E-03
618:	2.459850162268E-03
619:	2.463479293510E-03
620:	2.467141253874E-03
621:	2.470835577697E-03
622:	2.474561333656E-03
623:	2.478318288922E-03
624:	2.482104813680E-03
625:	2.485920907930E-03
626:	2.489765407518E-03
627:	2.493637148291E-03
628:	2.497534966096E-03
629:	2.501458162442E-03
630:	2.505405573174E-03
631:	2.509376732633E-03
632:	2.513369545341E-03
633:	2.517384942621E-03
634:	2.521419199184E-03
635:	2.525473712012E-03
636:	2.529546618462E-03
637:	2.533636521548E-03
638:	2.537743886933E-03
639:	2.541866619140E-03
640:	2.546004951000E-03
641:	2.550157252699E-03
642:	2.554323524237E-03
643:	2.558502368629E-03
644:	2.562693320215E-03
645:	2.566895447671E-03
646:	2.571108052507E-03
647:	2.575330203399E-03
648:	2.579561434686E-03
649:	2.583800582215E-03
650:	2.588046947494E-03
651:	2.592299366370E-03
652:	2.596557373181E-03
653:	2.600820502266E-03
654:	2.605086890981E-03
655:	2.609355840832E-03
656:	2.613626420498E-03
657:	2.617898164317E-03
658:	2.622169908136E-03
659:	2.626439323649E-03
660:	2.630704315379E-03
661:	2.634965348989E-03
662:	2.639219863340E-03
663:	2.643467625603E-03
664:	2.647707471624E-03
665:	2.651937771589E-03
666:	2.656159689650E-03
667:	2.660370199010E-03
668:	2.664570696652E-03
669:	2.668760484084E-03
670:	2.672939328477E-03
671:	2.677108626813E-03
672:	2.681268844754E-03
673:	2.685421379283E-03
674:	2.689567161724E-03
675:	2.693709684536E-03
676:	2.697850111872E-03
677:	2.701992169023E-03
678:	2.706138649955E-03
679:	2.710293279961E-03
680:	2.714460715652E-03
681:	2.718646777794E-03
682:	2.722858218476E-03
683:	2.727107843384E-03
684:	2.731405897066E-03
685:	2.735755173489E-03
686:	2.740144962445E-03
687:	2.744556870311E-03
688:	2.748977625743E-03
689:	2.753393957391E-03
690:	2.757795387879E-03
691:	2.762175863609E-03
692:	2.766528166831E-03
693:	2.770847640932E-03
694:	2.775129862130E-03
695:	2.779370639473E-03
696:	2.783567178994E-03
697:	2.787716221064E-03
698:	2.791814506054E-03
699:	2.795859705657E-03
700:	2.799849957228E-03
701:	2.803779905662E-03
702:	2.807650016621E-03
703:	2.811457263306E-03
704:	2.815199550241E-03
705:	2.818875247613E-03
706:	2.822482958436E-03
707:	2.826021984220E-03
708:	2.829491393641E-03
709:	2.832888625562E-03
710:	2.836215542629E-03
711:	2.839469816536E-03
712:	2.842652378604E-03
713:	2.845762763172E-03
714:	2.848799573258E-03
715:	2.851764904335E-03
716:	2.854657592252E-03
717:	2.857478335500E-03
718:	2.860228298232E-03
719:	2.862905617803E-03
720:	2.865512622520E-03
721:	2.868048846722E-03
722:	2.870515454561E-03
723:	2.872912213206E-03
724:	2.875241218135E-03
725:	2.877502236515E-03
726:	2.879696432501E-03
727:	2.881824504584E-03
728:	2.883887616917E-03
729:	2.885887399316E-03
730:	2.887825015932E-03
731:	2.889702329412E-03
732:	2.891522133723E-03
733:	2.893284894526E-03
734:	2.894994802773E-03
735:	2.896655118093E-03
736:	2.898267935961E-03
737:	2.899838145822E-03
738:	2.901369472966E-03
739:	2.902865875512E-03
740:	2.904333639890E-03
741:	2.905778121203E-03
742:	2.907205838710E-03
743:	2.908623311669E-03
744:	2.910038921982E-03
745:	2.911459654570E-03
746:	2.912895753980E-03
747:	2.914355136454E-03
748:	2.915848977864E-03
749:	2.917394507676E-03
750:	2.919003367424E-03
751:	2.920687431470E-03
752:	2.922427142039E-03
753:	2.924202475697E-03
754:	2.926000626758E-03
755:	2.927815075964E-03
756:	2.929642330855E-03
757:	2.931477967650E-03
758:	2.933319890872E-03
759:	2.935166005045E-03
760:	2.937012119219E-03
761:	2.938858466223E-03
762:	2.940702019259E-03
763:	2.942541614175E-03
764:	2.944375388324E-03
765:	2.946203807369E-03
766:	2.948025707155E-03
767:	2.949839923531E-03
768:	2.951647387818E-03
769:	2.953447168693E-03
770:	2.955236239359E-03
771:	2.957011805847E-03
772:	2.958772471175E-03
773:	2.960517071187E-03
774:	2.962242811918E-03
775:	2.963952021673E-03
776:	2.965642837808E-03
777:	2.967316424474E-03
778:	2.968973945826E-03
779:	2.970613539219E-03
780:	2.972232876346E-03
781:	2.973827533424E-03
782:	2.975394716486E-03
783:	2.976930467412E-03
784:	2.978433622047E-03
785:	2.979900687933E-03
786:	2.981329569593E-03
787:	2.982719102874E-03
788:	2.984065562487E-03
789:	2.985368017107E-03
790:	2.986625302583E-03
791:	2.987834392115E-03
792:	2.988995052874E-03
793:	2.990104490891E-03
794:	2.991161774844E-03
795:	2.992165274918E-03
796:	2.993113826960E-03
797:	2.994006499648E-03
798:	2.994842128828E-03
799:	2.995620248839E-03
800:	2.996341325343E-03
801:	2.997008385137E-03
802:	2.997620031238E-03
803:	2.998171141371E-03
804:	2.998661948368E-03
805:	2.999093150720E-03
806:	2.999467542395E-03
807:	2.999808406457E-03
808:	3.000103635713E-03
809:	3.000338096172E-03
810:	3.000513650477E-03
811:	3.000628901646E-03
812:	3.000685479492E-03
813:	3.000682918355E-03
814:	3.000622848049E-03
815:	3.000506665558E-03
816:	3.000341122970E-03
817:	3.000136930496E-03
818:	2.999886870384E-03
819:	2.999590011314E-03
820:	2.999244956300E-03
821:	2.998853800818E-03
822:	2.998416079208E-03
823:	2.997933886945E-03
824:	2.997407689691E-03
825:	2.996840514243E-03
826:	2.996241440997E-03
827:	2.995608141646E-03
828:	2.994938287884E-03
829:	2.994232578203E-03
830:	2.993490546942E-03
831:	2.992711262777E-03
832:	2.991895424202E-03
833:	2.991041168571E-03
834:	2.990150358528E-03
835:	2.989225788042E-03
836:	2.988263731822E-03
837:	2.987262094393E-03
838:	2.986219711602E-03
839:	2.985134720802E-03
840:	2.984005259350E-03
841:	2.982830395922E-03
842:	2.981608966365E-03
843:	2.980340039358E-03
844:	2.979023149237E-03
845:	2.977656666189E-03
846:	2.976239891723E-03
847:	2.974772360176E-03
848:	2.973254770041E-03
849:	2.971685724333E-03
850:	2.970066387206E-03
851:	2.968398388475E-03
852:	2.966682892293E-03
853:	2.964919432998E-03
854:	2.963111503050E-03
855:	2.961260732263E-03
856:	2.959368983284E-03
857:	2.957439282909E-03
858:	2.955474192277E-03
859:	2.953478135169E-03
860:	2.951453905553E-03
861:	2.949406392872E-03
862:	2.947339555249E-03
863:	2.945259679109E-03
864:	2.943173283711E-03
865:	2.941081533208E-03
866:	2.938988385722E-03
867:	2.936895703897E-03
868:	2.934806747362E-03
869:	2.932722680271E-03
870:	2.930646063760E-03
871:	2.928578294814E-03
872:	2.926521468908E-03
873:	2.924477215856E-03
874:	2.922452520579E-03
875:	2.920445753261E-03
876:	2.918456215411E-03
877:	2.916483208537E-03
878:	2.914527198300E-03
879:	2.912589814514E-03
880:	2.910671755672E-03
881:	2.908773953095E-03
882:	2.906897338107E-03
883:	2.905040746555E-03
884:	2.903205575421E-03
885:	2.901397412643E-03
886:	2.899615792558E-03
887:	2.897858386859E-03
888:	2.896124031395E-03
889:	2.894412260503E-03
890:	2.892721677199E-03
891:	2.891050186008E-03
892:	2.889396389946E-03
893:	2.887760521844E-03
894:	2.886140020564E-03
895:	2.884533721954E-03
896:	2.882941858843E-03
897:	2.881363499910E-03
898:	2.879797481000E-03
899:	2.878243103623E-03
900:	2.876700367779E-03
901:	2.875168342143E-03
902:	2.873646793887E-03
903:	2.872135955840E-03
904:	2.870634431019E-03
905:	2.869140822440E-03
906:	2.867656061426E-03
907:	2.866179216653E-03
908:	2.864710986614E-03
909:	2.863250905648E-03
910:	2.861799905077E-03
911:	2.860358217731E-03
912:	2.858925610781E-03
913:	2.857502782717E-03
914:	2.856089733541E-03
915:	2.854687860236E-03
916:	2.853298792616E-03
917:	2.851924626157E-03
918:	2.850568620488E-03
919:	2.849234966561E-03
920:	2.847924828529E-03
921:	2.846639836207E-03
922:	2.845380688086E-03
923:	2.844151807949E-03
924:	2.842953894287E-03
925:	2.841792535037E-03
926:	2.840670989826E-03
927:	2.839595079422E-03
928:	2.838570391759E-03
929:	2.837604377419E-03
930:	2.836712403223E-03
931:	2.835901454091E-03
932:	2.835196210071E-03
933:	2.834614133462E-03
934:	2.834134735167E-03
935:	2.833745907992E-03
936:	2.833431353793E-03
937:	2.833177102730E-03
938:	2.832976868376E-03
939:	2.832825528458E-03
940:	2.832719357684E-03
941:	2.832656260580E-03
942:	2.832634840161E-03
943:	2.832655096427E-03
944:	2.832717960700E-03
945:	2.832822734490E-03
946:	2.832970349118E-03
947:	2.833160571754E-03
948:	2.833395032212E-03
949:	2.833673264831E-03
950:	2.833995269611E-03
951:	2.834362443537E-03
952:	2.834774088115E-03
953:	2.835232764482E-03
954:	2.835737075657E-03
955:	2.836287952960E-03
956:	2.836886094883E-03
957:	2.837531035766E-03
958:	2.838223939762E-03
959:	2.838965971023E-03
960:	2.839757129550E-03
961:	2.840597648174E-03
962:	2.841488923877E-03
963:	2.842431422323E-03
964:	2.843427471817E-03
965:	2.844475442544E-03
966:	2.845579059795E-03
967:	2.846738090739E-03
968:	2.847953466699E-03
969:	2.849226817489E-03
970:	2.850559540093E-03
971:	2.851951401681E-03
972:	2.853404032066E-03
973:	2.854918362573E-03
974:	2.856494160369E-03
975:	2.858131425455E-03
976:	2.859831089154E-03
977:	2.861592220142E-03
978:	2.863415051252E-03
979:	2.865298418328E-03
980:	2.867242321372E-03
981:	2.869246294722E-03
982:	2.871308475733E-03
983:	2.873427700251E-03
984:	2.875603735447E-03
985:	2.877835417166E-03
986:	2.880121348426E-03
987:	2.882460830733E-03
988:	2.884852001444E-03
989:	2.887294860557E-03
990:	2.889788709581E-03
991:	2.892332151532E-03
992:	2.894925419241E-03
993:	2.897566184402E-03
994:	2.900254447013E-03
995:	2.902990207076E-03
996:	2.905770903453E-03
997:	2.908597467467E-03
998:	2.911468967795E-03
999:	2.914384938776E-03
1000:	2.917344449088E-03
1001:	2.920347498730E-03
1002:	2.923394087702E-03
1003:	2.926483051851E-03
1004:	2.929615089670E-03
1005:	2.932789502665E-03
1006:	2.936006290838E-03
1007:	2.939266152680E-03
1008:	2.942567458376E-03
1009:	2.945911837742E-03
1010:	2.949298592284E-03
1011:	2.952728187665E-03
1012:	2.956201555207E-03
1013:	2.959717763588E-03
1014:	2.963278209791E-03
1015:	2.966882893816E-03
1016:	2.970531815663E-03
1017:	2.974226139486E-03
1018:	2.977965399623E-03
1019:	2.981750294566E-03
1020:	2.985580824316E-03
1021:	2.989457221702E-03
1022:	2.993379719555E-03
1023:	2.997348085046E-03
1024:	3.001362318173E-03
1025:	3.005422186106E-03
1026:	3.009527223185E-03
1027:	3.013677196577E-03
1028:	3.017870942131E-03
1029:	3.022108227015E-03
1030:	3.026386722922E-03
1031:	3.030707594007E-03
1032:	3.035067580640E-03
1033:	3.039466217160E-03
1034:	3.043902572244E-03
1035:	3.048375481740E-03
1036:	3.052883083001E-03
1037:	3.057423746213E-03
1038:	3.061995608732E-03
1039:	3.066598204896E-03
1040:	3.071229206398E-03
1041:	3.075888147578E-03
1042:	3.080572700128E-03
1043:	3.085281932727E-03
1044:	3.090014914051E-03
1045:	3.094769082963E-03
1046:	3.099544206634E-03
1047:	3.104337723926E-03
1048:	3.109150333330E-03
1049:	3.113978542387E-03
1050:	3.118822118267E-03
1051:	3.123680595309E-03
1052:	3.128551645204E-03
1053:	3.133435035124E-03
1054:	3.138329135254E-03
1055:	3.143233247101E-03
1056:	3.148145973682E-03
1057:	3.153066849336E-03
1058:	3.157995408401E-03
1059:	3.162929555401E-03
1060:	3.167869057506E-03
1061:	3.172812750563E-03
1062:	3.177760168910E-03
1063:	3.182709682733E-03
1064:	3.187661524862E-03
1065:	3.192613832653E-03
1066:	3.197566373274E-03
1067:	3.202517749742E-03
1068:	3.207468194887E-03
1069:	3.212416311726E-03
1070:	3.217361168936E-03
